group_id,girl,kind,idx,n_lines,id,path_id,field_path,text
GivenDateGift,,GivenDateGift,6,76,93d4e19df62f,9005,lineSets[0].lines[0].dialogLine[5].text,Thank you.
GivenDateGift,,GivenDateGift,7,76,037e93a7f977,9005,lineSets[0].lines[0].dialogLine[6].text,"Mmm,····· thank you!····· Thank you!"
GivenDateGift,,GivenDateGift,8,76,9a9821470979,9005,lineSets[0].lines[0].dialogLine[7].text,It's lovely!
GivenDateGift,,GivenDateGift,9,76,c3bcb4e2f084,9005,lineSets[0].lines[0].dialogLine[8].text,Niiice!
GivenDateGift,,GivenDateGift,10,76,868d4dfea975,9005,lineSets[0].lines[0].dialogLine[9].text,Thank you!
GivenDateGift,,GivenDateGift,11,76,2ded4cd59c8c,9005,lineSets[0].lines[0].dialogLine[10].text,Thank you.
GivenDateGift,,GivenDateGift,12,76,ca0713abe3c6,9005,lineSets[0].lines[0].dialogLine[11].text,Veeery nice.
GivenDateGift,,GivenDateGift,13,76,d18946def146,9005,lineSets[0].lines[1].dialogLine[0].text,Thank you so much!
GivenDateGift,,GivenDateGift,14,76,2166fe9978c1,9005,lineSets[0].lines[1].dialogLine[1].text,Thanks!
GivenDateGift,,GivenDateGift,15,76,1bb484344161,9005,lineSets[0].lines[1].dialogLine[2].text,"Aww, cute!"
GivenDateGift,,GivenDateGift,16,76,7f45b1357356,9005,lineSets[0].lines[1].dialogLine[3].secondaryText,Good girl!
GivenDateGift,,GivenDateGift,17,76,7bb2b3d55e4b,9005,lineSets[0].lines[1].dialogLine[3].text,Good boy!
GivenDateGift,,GivenDateGift,18,76,b1f76ee58f9a,9005,lineSets[0].lines[1].dialogLine[4].text,Thank you!
GivenDateGift,,GivenDateGift,19,76,be87c998903d,9005,lineSets[0].lines[1].dialogLine[5].text,"Wow,·········· I'm not sure what to say."
GivenDateGift,,GivenDateGift,20,76,35d30772cd19,9005,lineSets[0].lines[1].dialogLine[6].text,It's beautiful!
GivenDateGift,,GivenDateGift,21,76,c881d65d9da8,9005,lineSets[0].lines[1].dialogLine[7].text,I'm not sure what to say!
GivenDateGift,,GivenDateGift,22,76,74690498c793,9005,lineSets[0].lines[1].dialogLine[8].text,Good call!
GivenDateGift,,GivenDateGift,23,76,b97dfc313fe7,9005,lineSets[0].lines[1].dialogLine[9].text,I love it!
GivenDateGift,,GivenDateGift,24,76,a0626213ef4e,9005,lineSets[0].lines[1].dialogLine[10].text,I'm very grateful.
GivenDateGift,,GivenDateGift,25,76,9195714e3da2,9005,lineSets[0].lines[1].dialogLine[11].text,This pleases me...
GivenDateGift,,GivenDateGift,26,76,88c6ea2ae656,9005,lineSets[0].lines[2].dialogLine[0].text,Awwwww!
GivenDateGift,,GivenDateGift,27,76,fde333f22ad6,9005,lineSets[0].lines[2].dialogLine[1].text,You shouldn't have!
GivenDateGift,,GivenDateGift,28,76,e4871c9fe8f7,9005,lineSets[0].lines[2].dialogLine[2].text,I really appreciate it!
GivenDateGift,,GivenDateGift,29,76,b19c71d121fd,9005,lineSets[0].lines[2].dialogLine[3].text,Not bad...
GivenDateGift,,GivenDateGift,30,76,28650c6b504e,9005,lineSets[0].lines[2].dialogLine[4].text,Really?····· Are you sure?
GivenDateGift,,GivenDateGift,31,76,d25c5f2bc0c4,9005,lineSets[0].lines[2].dialogLine[5].text,"Umm,····· that's awfully nice of you."
GivenDateGift,,GivenDateGift,32,76,9227d4386c7f,9005,lineSets[0].lines[2].dialogLine[6].text,Awwwww!
GivenDateGift,,GivenDateGift,33,76,14a09d23d4e0,9005,lineSets[0].lines[2].dialogLine[7].text,Are you sure?
GivenDateGift,,GivenDateGift,34,76,c2427392535c,9005,lineSets[0].lines[2].dialogLine[8].text,You got this!
GivenDateGift,,GivenDateGift,35,76,4706f4298710,9005,lineSets[0].lines[2].dialogLine[9].text,It's soooo cute!
GivenDateGift,,GivenDateGift,36,76,61181bb6bfeb,9005,lineSets[0].lines[2].dialogLine[10].text,What a neat thing.
GivenDateGift,,GivenDateGift,37,76,85c8897bedf2,9005,lineSets[0].lines[2].dialogLine[11].text,How adorable!
GivenDateGift,,GivenDateGift,38,76,0a5d4863252c,9005,lineSets[0].lines[3].dialogLine[0].text,I love it!
GivenDateGift,,GivenDateGift,39,76,0ab8dacdc8c8,9005,lineSets[0].lines[3].dialogLine[1].secondaryText,Ms. money bags over here!
GivenDateGift,,GivenDateGift,40,76,26e3a60db169,9005,lineSets[0].lines[3].dialogLine[1].text,Mr. money bags over here!
GivenDateGift,,GivenDateGift,41,76,a69822aff305,9005,lineSets[0].lines[3].dialogLine[2].text,You shouldn't have!
GivenDateGift,,GivenDateGift,42,76,8eaf6406e3d6,9005,lineSets[0].lines[3].dialogLine[3].text,Keep um' coming.
GivenDateGift,,GivenDateGift,43,76,7dde462597db,9005,lineSets[0].lines[3].dialogLine[4].text,You didn't have to!
GivenDateGift,,GivenDateGift,44,76,e4d01d30c43c,9005,lineSets[0].lines[3].dialogLine[5].text,"Whoa,····· seriously?·········· Thanks."
GivenDateGift,,GivenDateGift,45,76,13d572123407,9005,lineSets[0].lines[3].dialogLine[6].text,"Oh,··· I simply adore it!"
GivenDateGift,,GivenDateGift,46,76,9143f74e72e4,9005,lineSets[0].lines[3].dialogLine[7].text,It's too much!
GivenDateGift,,GivenDateGift,47,76,9255da22f959,9005,lineSets[0].lines[3].dialogLine[8].text,Make it happen!
GivenDateGift,,GivenDateGift,48,76,fd719c717834,9005,lineSets[0].lines[3].dialogLine[9].text,I'll cherish it!
GivenDateGift,,GivenDateGift,49,76,56f4b9806cbd,9005,lineSets[0].lines[3].dialogLine[10].text,It's a lovely gift.
GivenDateGift,,GivenDateGift,50,76,c47ac3f71b14,9005,lineSets[0].lines[3].dialogLine[11].text,What a sweet gesture!
GivenDateGift,,GivenDateGift,51,76,7458e2bd744c,9005,lineSets[0].lines[4].dialogLine[0].text,For me!?
GivenDateGift,,GivenDateGift,52,76,e134aabda947,9005,lineSets[0].lines[4].dialogLine[1].text,You sly dog!
GivenDateGift,,GivenDateGift,53,76,bb7513bd8024,9005,lineSets[0].lines[4].dialogLine[2].text,That's really sweet of you.
GivenDateGift,,GivenDateGift,54,76,f889f6782f00,9005,lineSets[0].lines[4].dialogLine[3].text,That's more like it...
GivenDateGift,,GivenDateGift,55,76,de4140653aae,9005,lineSets[0].lines[4].dialogLine[4].text,I absolutely love it!
GivenDateGift,,GivenDateGift,56,76,8278805d1964,9005,lineSets[0].lines[4].dialogLine[5].text,I bet this is how you get all the girls.
GivenDateGift,,GivenDateGift,57,76,3166d9b84ee2,9005,lineSets[0].lines[4].dialogLine[6].text,"Oh, expensive gifts get me soooo hot..."
GivenDateGift,,GivenDateGift,58,76,85366674fec8,9005,lineSets[0].lines[4].dialogLine[7].text,Thank you!····· Really!
GivenDateGift,,GivenDateGift,59,76,13dffd6364a9,9005,lineSets[0].lines[4].dialogLine[8].text,I'm diggin' it!
GivenDateGift,,GivenDateGift,60,76,af45d5106f58,9005,lineSets[0].lines[4].dialogLine[9].text,You got this for me!?
GivenDateGift,,GivenDateGift,61,76,efceeaee1842,9005,lineSets[0].lines[4].dialogLine[10].text,That's most gracious of you.
GivenDateGift,,GivenDateGift,62,76,bad1d59cb02f,9005,lineSets[0].lines[4].dialogLine[11].text,I accept.
GivenDateGift,,GivenDateGift,63,76,9f45a99340c0,9005,lineSets[1].label,failure
GivenDateGift,,GivenDateGift,64,76,993567eb3900,9005,lineSets[1].lines[0].dialogLine[0].text,Maybe not the best time for that...
GivenDateGift,,GivenDateGift,65,76,345107cbbfde,9005,lineSets[1].lines[0].dialogLine[1].text,You might want to rethink that one.
GivenDateGift,,GivenDateGift,66,76,5e6e1732b14f,9005,lineSets[1].lines[0].dialogLine[2].text,I'm sure you can see why that's not the best idea right now.
GivenDateGift,,GivenDateGift,67,76,21a06b5f4150,9005,lineSets[1].lines[0].dialogLine[3].text,*hahahahaha*·····You sure about that?
GivenDateGift,,GivenDateGift,68,76,d8c0de291d83,9005,lineSets[1].lines[0].dialogLine[4].text,I'll give you a second to realize why that's a bad idea.
GivenDateGift,,GivenDateGift,69,76,e351a778f0b0,9005,lineSets[1].lines[0].dialogLine[5].text,Nope.······· Come·· on!····· Think about that shit first.
GivenDateGift,,GivenDateGift,70,76,e14780c5f02f,9005,lineSets[1].lines[0].dialogLine[6].text,Maybe try that again under better circumstances.
GivenDateGift,,GivenDateGift,71,76,2eac039f812e,9005,lineSets[1].lines[0].dialogLine[7].text,"Oops, ········sorry.············· I don't think it's the best time for that."
GivenDateGift,,GivenDateGift,72,76,b4d5f446dde9,9005,lineSets[1].lines[0].dialogLine[8].text,Using that··· would do absolutely nothing right now.
GivenDateGift,,GivenDateGift,73,76,06bcec048e8d,9005,lineSets[1].lines[0].dialogLine[9].text,··Master I don't think you can do that right now...
GivenDateGift,,GivenDateGift,74,76,c1ecf1dc1d9c,9005,lineSets[1].lines[0].dialogLine[10].text,That would seem unwise given the current state of the puzzle grid.
GivenDateGift,,GivenDateGift,75,76,737154878a0f,9005,lineSets[1].lines[0].dialogLine[11].text,That wouldn't be a terribly wise thing to do at the moment.
GivenDrink,,GivenDrink,0,176,654c6aa1970f,9006,lineSets[0].label,drunk
GivenDrink,,GivenDrink,1,176,27cf1cbc8aec,9006,lineSets[0].lines[0].dialogLine[0].text,I think maybe I've had too much to drink.
GivenDrink,,GivenDrink,2,176,dc4c57b391d5,9006,lineSets[0].lines[0].dialogLine[1].text,I hate to say it...····· but I'm probably drunk enough.
GivenDrink,,GivenDrink,3,176,6a89bf3ea895,9006,lineSets[0].lines[0].dialogLine[2].text,Uuugggghhhhhh...
GivenDrink,,GivenDrink,4,176,bec6a51bc86e,9006,lineSets[0].lines[0].dialogLine[3].text,Are you trying to get me drunk or kill me?
GivenDrink,,GivenDrink,5,176,0f782ecba3c1,9006,lineSets[0].lines[0].dialogLine[4].text,I better quit while I'm ahead...
GivenDrink,,GivenDrink,6,176,43e3cfc2ac5b,9006,lineSets[0].lines[0].dialogLine[5].text,I don't know...····· I'm pretty sure I'm drunk.
GivenDrink,,GivenDrink,7,176,6401c84f5691,9006,lineSets[0].lines[0].dialogLine[6].text,"Oh,····· I hate to say it, but...········ I think maybe I've had enough..."
GivenDrink,,GivenDrink,8,176,5ac4c8b1f888,9006,lineSets[0].lines[0].dialogLine[7].text,I'm throwing in the towel...····· I'm done.
GivenDrink,,GivenDrink,9,176,22787ce59c15,9006,lineSets[0].lines[0].dialogLine[8].text,I think I'm adequately drunk enough...*aaaacc*
GivenDrink,,GivenDrink,10,176,33b2e9564291,9006,lineSets[0].lines[0].dialogLine[9].text,···Whoooa I feel fuzzy...
GivenDrink,,GivenDrink,11,176,b9a6f1ea61dd,9006,lineSets[0].lines[0].dialogLine[10].text,I think...·····*cccc*····· I think those drinks got some weird stuff in em'.
GivenDrink,,GivenDrink,12,176,4e0891d993ed,9006,lineSets[0].lines[0].dialogLine[11].text,I'm afraid I may have reached my limit for the night.
GivenDrink,,GivenDrink,13,176,ed73c9929b40,9006,lineSets[0].lines[1].dialogLine[0].text,I'm good...········ I'm good...
GivenDrink,,GivenDrink,14,176,d87a1e9a0d0c,9006,lineSets[0].lines[1].dialogLine[1].text,Maybe I should cool it with the booze for a second...
GivenDrink,,GivenDrink,15,176,7ee7c5051534,9006,lineSets[0].lines[1].dialogLine[2].text,I think I'm pretty set...····· but thanks.
GivenDrink,,GivenDrink,16,176,97fa85af3218,9006,lineSets[0].lines[1].dialogLine[3].text,"I'm probably pretty fuckin' set on booze,····· thanks."
GivenDrink,,GivenDrink,17,176,9967deef5801,9006,lineSets[0].lines[1].dialogLine[4].text,I think I'm at my limit for tonight.
GivenDrink,,GivenDrink,18,176,84013f109f87,9006,lineSets[0].lines[1].dialogLine[5].text,I think I'm on the verge of alcohol poisoning.
GivenDrink,,GivenDrink,19,176,807ed32be984,9006,lineSets[0].lines[1].dialogLine[6].text,"Sorry,·········· I'm one drink away from having to be carried home."
GivenDrink,,GivenDrink,20,176,575ffc8bfa36,9006,lineSets[0].lines[1].dialogLine[7].text,Am I drunk?·········· I think I may have gotten carried away again...
GivenDrink,,GivenDrink,21,176,574ec20e2cc6,9006,lineSets[0].lines[1].dialogLine[8].text,"Maaaayyybe··· one··· more··· drink...············· Nah, nah!··· I'm good, I'm good."
GivenDrink,,GivenDrink,22,176,59e0d6b7e0d4,9006,lineSets[0].lines[1].dialogLine[9].text,···I think that juice is making me sleepy...
GivenDrink,,GivenDrink,23,176,f2fcd580d59b,9006,lineSets[0].lines[1].dialogLine[10].text,Everything is kinda blurry...····· and sideways-ie.·····
GivenDrink,,GivenDrink,24,176,d6a0eddd4950,9006,lineSets[0].lines[1].dialogLine[11].text,That's quite alright. I've had my share already.
GivenDrink,,GivenDrink,25,176,42764db29a29,9006,lineSets[0].lines[2].dialogLine[0].text,*aaaacc*·····I'm such a lightweight.
GivenDrink,,GivenDrink,26,176,26981c7fd259,9006,lineSets[0].lines[2].dialogLine[1].text,What are you trying to do to me here?
GivenDrink,,GivenDrink,27,176,b9a2e472a830,9006,lineSets[0].lines[2].dialogLine[2].text,"You already won man,····· I'm wasted!"
GivenDrink,,GivenDrink,28,176,ab5bc5e3d5d7,9006,lineSets[0].lines[2].dialogLine[3].text,"Alright,····· I get it;····· alcohol."
GivenDrink,,GivenDrink,29,176,259ee637334a,9006,lineSets[0].lines[2].dialogLine[4].text,I'm tapping out...····· but don't let me stop you.
GivenDrink,,GivenDrink,30,176,f6cea88d075c,9006,lineSets[0].lines[2].dialogLine[5].text,"Alright,····· we can probably cool it with that now."
GivenDrink,,GivenDrink,31,176,f03873dd5dfe,9006,lineSets[0].lines[2].dialogLine[6].text,"Ugghhh...····· even I have a limit, it seems."
GivenDrink,,GivenDrink,32,176,6c1673c3a1bf,9006,lineSets[0].lines[2].dialogLine[7].text,*aaaacc*·····Hahahahahaha!
GivenDrink,,GivenDrink,33,176,58f76dfc3384,9006,lineSets[0].lines[2].dialogLine[8].text,"Alright,····· chill,····· chill...··· I ain't tryin' to pass out."
GivenDrink,,GivenDrink,34,176,5027303d18cb,9006,lineSets[0].lines[2].dialogLine[9].text,···Master how come there's two of you...
GivenDrink,,GivenDrink,35,176,ea1e43b4ad22,9006,lineSets[0].lines[2].dialogLine[10].text,··I'm feeling...····· dizzy.········ Did you do something to me?
GivenDrink,,GivenDrink,36,176,127cdd1717b5,9006,lineSets[0].lines[2].dialogLine[11].text,I'm not sure how much more drunk I could possibly be.·····
GivenDrink,,GivenDrink,37,176,262805a63c5a,9006,lineSets[1].label,hungry
GivenDrink,,GivenDrink,38,176,cebe318dca0a,9006,lineSets[1].lines[0].dialogLine[0].text,"Uhhh,········ probably not on an empty stomach."
GivenDrink,,GivenDrink,39,176,df3562a0ba4f,9006,lineSets[1].lines[0].dialogLine[1].text,Isn't it bad to drink on an empty stomach?
GivenDrink,,GivenDrink,40,176,0a96d37ee84d,9006,lineSets[1].lines[0].dialogLine[2].text,I'm not gonna drink on an empty stomach.
GivenDrink,,GivenDrink,41,176,9d1effcdd5a1,9006,lineSets[1].lines[0].dialogLine[3].text,I'm sitting here dying of hunger··· and you try to give me this?
GivenDrink,,GivenDrink,42,176,48c013348051,9006,lineSets[1].lines[0].dialogLine[4].text,I need to think about getting something to eat first.
GivenDrink,,GivenDrink,43,176,7ec22ab169d8,9006,lineSets[1].lines[0].dialogLine[5].text,Unless that's liquid cake········ I'm not interested right now.
GivenDrink,,GivenDrink,44,176,7aa1c18902c1,9006,lineSets[1].lines[0].dialogLine[6].text,"Hun,····· how about we eat something first."
GivenDrink,,GivenDrink,45,176,d0092c518217,9006,lineSets[1].lines[0].dialogLine[7].text,"I think it's bad to drink alcohol on an empty stomach,····· right?"
GivenDrink,,GivenDrink,46,176,af16b30b359e,9006,lineSets[1].lines[0].dialogLine[8].text,Girls can't drink while they're hungry ya tard.
GivenDrink,,GivenDrink,47,176,dd2f4b5f1337,9006,lineSets[1].lines[0].dialogLine[9].text,···I don't want that. I want some fooooooood!·······
GivenDrink,,GivenDrink,48,176,de584297b713,9006,lineSets[1].lines[0].dialogLine[10].text,I really need to get something to eat first.
GivenDrink,,GivenDrink,49,176,fe362c60f36f,9006,lineSets[1].lines[0].dialogLine[11].text,I'm far too undernourished for alcohol.
GivenDrink,,GivenDrink,50,176,0fb6fc9d1cde,9006,lineSets[1].lines[1].dialogLine[0].text,I've got to eat something.
