sample_id,category,occurrences,text,pt_BR
a75489542a69,dialogue,1,"I'm not usually one to gamble...········ but,····· we'll see how this goes!",
eb79e6dc7af5,dialogue,1,I'm on a pretty strict diet.,
4ddf5db0a990,dialogue,1,I'm on the cheerleading team;······· the cheer captain to be exact.,
167f1308aa6f,dialogue,1,I'm only kidding. I just thought you were cute and wanted to meet you.,
46f4a5be0e1c,dialogue,1,I'm partial to the friends with benefits situation.,
3a175d1812d3,dialogue,1,I'm pretty fuckin' irritable when I'm hungry...,
01f082409f94,dialogue,1,I'm pretty into feet and like shoes and stuff.,
048719e64f87,dialogue,1,I'm pretty pumped to see how much you've improved!,
e879dbdf052d,dialogue,1,I'm pretty sure you've asked me that before...,
97fa85af3218,dialogue,1,"I'm probably pretty fuckin' set on booze,····· thanks.",
754443436765,dialogue,1,"I'm pumped!····· You pumped?····· Yeah,··· you're pumped!····· Go get em!",
71f3ef0ac77f,dialogue,1,"I'm really excited,····· I don't usually get to go out like this since my son.",
d81dd376c21e,dialogue,1,I'm really glad you asked me out this morning.,
2812b06cb902,dialogue,1,I'm really in no condition for a meal.,
8c60b2dcbc21,dialogue,1,"I'm really sorry,·········· but····· I don't think I would get much use out of that.",
13761ae16bfc,dialogue,1,I'm running a little low of fuel here.,
9d1effcdd5a1,dialogue,1,I'm sitting here dying of hunger··· and you try to give me this?,
e02860256167,dialogue,1,"I'm so bad,····· I know.········ I have a sweet tooth!",
ba2e49f91d77,dialogue,1,I'm so confused right now. What's going on?,
8103b3fa0d2e,dialogue,1,I'm so pleased!··············· I hope we can go out like this again.,
8b8e7a93197a,dialogue,1,"I'm sooo fuckin' hungry;·········· like,·· starving.",
9a0ef0f5e344,dialogue,1,I'm sorry but I expect a little more than that.,
64a0fd82551e,dialogue,1,"I'm starving over here.·········· Let's go eat,····· like,····· anything.····· Like,····· everything.",
4846d2ce924c,dialogue,1,I'm still having a hard time accepting the fairy thing. It kinda crushes my reality.,
c964c8805665,dialogue,1,I'm such an idiot for thinking this was gonna go any other way.,
ee38f031ff03,dialogue,1,"I'm sure I don't have to remind you of my favorite hobby,····· do I?",
bef6e1225933,dialogue,1,I'm sure these girls would be thrilled to know you can't remember the smallest things about them.,
5e6e1732b14f,dialogue,1,I'm sure you can see why that's not the best idea right now.,
0888e7d9aaf3,dialogue,1,I'm sure you could just guess this one.····· What place am I always at?,
5310e48f72cf,dialogue,1,I'm sure you must be curious about me...,
c20e89518252,dialogue,1,I'm surprised at you.·········· There's a time and place for that.,
6bbc6a6c3d3d,dialogue,1,I'm surprised to hear you say that!,
259ee637334a,dialogue,1,I'm tapping out...····· but don't let me stop you.,
098b94c6979f,dialogue,1,I'm terrible with money. There's just too much cool shit out there.,
5c389ce246f3,dialogue,1,I'm think I'm gonna pass out if I don't get something to eat.,
d4977a65f97d,dialogue,1,I'm thinking about it. Would you recommend this school?,
5ac4c8b1f888,dialogue,1,I'm throwing in the towel...····· I'm done.,
7e64fec631c3,dialogue,1,"I'm tired,····· let's go.····· Maybe we can try again another day.",
b0c8cddbb484,dialogue,1,I'm too hungry at the moment to be thinking about that.,
0ea8d1e4850e,dialogue,1,"I'm too hungry to be thinking about drinking,····· sorry.",
c1c376507dcd,dialogue,1,I'm trying to think of a question to ask you...·········· Oh!······· I've got a good one!,
a0626213ef4e,dialogue,1,I'm very grateful.,
4c71c73a89ba,dialogue,1,I'm way too hungry to think about that.,
a17dc59ce8ca,dialogue,1,I'm·· all·· yours·· honey...····· Do whatever you want with me...,
ca7a29d32742,dialogue,1,I'm··· Momo!········ I'm a kitty!····· *hahahahaha*,
33971795c280,dialogue,1,I'm··· impressed!············· Most guys just freeze up when I ask them something like that.,
34d76a468189,dialogue,1,I'm··· impressed!··············· Most chicks just freeze up when I ask something like that.,
88be600337e2,dialogue,1,I'm··· listening...,
1df7251ff1e2,dialogue,1,I've already given my response to that question.,
3b76497b3b8d,dialogue,1,I've already told you!····· Nope!····· You have to remember!·····*hahahaha*,
95788cb9a5c3,dialogue,1,I've always wanted to try the golden shower.,
447159556554,dialogue,1,I've been here for a while now.····· I'm still waiting to be helped.,
13d0e3d4f2b7,dialogue,1,I've been known to get a little stupid from time to time.,
156711906dbd,dialogue,1,I've been meaning to get a new one of these.,
f2b51aca4bc0,dialogue,1,I've been wondering about something lately...,
ba098d1dada8,dialogue,1,I've been wondering something...,
6270447ad385,dialogue,1,I've done some scouting and I have a few ideas of where to start.····· It depends what type of girls you're into.,
c538d55363a8,dialogue,1,I've got a question for you...,
43c6af0b8b2d,dialogue,1,I've got an idea.····· I'm gonna quiz you.····· It'll be fun!,
1001b6d1940c,dialogue,1,I've got my eye on you...,
0fb6fc9d1cde,dialogue,1,I've got to eat something.,
6157a369cdc5,dialogue,1,"I've got to get me some food,····· like,····· now.",
bf848de111ec,dialogue,1,I've literally never slept with anyone else.,
aa1f04b11550,dialogue,1,I've messed around a little in the past but I'm over it.,
4303e1e2d3b8,dialogue,1,"I've never been with a black girl before, so I wanna get that in.",
013c16d57278,dialogue,1,I've never heard of anything like it before...,
16b69f647555,dialogue,1,I've never lifted a weight in my fat life.,
756d3d5e9295,dialogue,1,I've only been waiting for a chance to talk with you.,
d7664daa5fe5,dialogue,1,"I've only played this a couple times····· so try not to kill me, okay?",
b73943b0d347,dialogue,1,I've throughly enjoyed this experience with you.,
51353328e53d,dialogue,1,"I...····· uhhh...····· whatever!····· Move,····· I need to get ready.",
3539f685d97e,dialogue,1,"I...············· don't think I'm going··· home tonight.············ I mean,·········· if that's alright with you...",
55272cd32b97,dialogue,1,"Ideally,····· how many times a day would you have sex?",
385512120132,dialogue,1,If I can get my capp sometime in the next year··· maybe we can sit down.,
0b6a5882e109,dialogue,1,If I can pull myself off the couch long enough.,
1668b1519299,dialogue,1,"If I don't get some food right now,········ I'm gonna punch somebody in the cunt.",
db0895ee87e3,dialogue,1,"If I don't get some food,····· like········ right now,········ I'm gonna punch somebody in the dick.",
fa2fcd77fdeb,dialogue,1,"If I end up going here, you'll have to show me around.",
0a2c3f59d387,dialogue,1,"If I had to pick a favorite color,····· what would it be?",
c59e4b0f706d,dialogue,1,"If I win,····· you're buying us lunch!·····*aaaacc*····· Good luck!",
286598e857b3,dialogue,1,If aliens existed we would have found them already.,
fd1abe635f93,dialogue,1,"If someone said they saw me with another girl,····· what would your reaction be?",
3859f4e008cd,dialogue,1,"If someone said they saw me with another guy,····· what would your reaction be?",
192c4732ea72,dialogue,1,If this turns out to be a waste of time····· I'm gonna be so····· pissed.·····,
4416f29d7670,dialogue,1,"If you can claim the love of a goddess,·········· you will truly become a legend.",
7011179a2a3f,dialogue,1,"If you can't tell by now,····· I'm a fairy.··· Well,··· a love fairy to be exact.",
e80e0c485b92,dialogue,1,"If you could change one thing about me,·········· what would it be?",
3d8faa7e5f15,dialogue,1,"If you found someone's wallet on the ground,········ what would you do?",
07b98ad7e6d0,dialogue,1,"If you get this one wrong,····· I'm gonna be bummed out.····· What's my favorite color?",
4cdcd043f9ee,dialogue,1,"If you had to pick one,····· what do you think your biggest weakness is?",
e4a809350b1c,dialogue,1,"If you like being in a room with a bunch of sweaty girls,·· that is.·····*hahahahahaha*··········",
807deab056c0,dialogue,1,If you remembered anything I'm sure it's the size of my tits.····· Huh?,
36d655042360,dialogue,1,"If you want to get me drunk,········ at least feed me first.",
b0831096c2aa,dialogue,1,"If you won a million dollars,····· how would you spend it?",
ad12e59bedd2,dialogue,1,"If you'd like to come and see me,····· try to find me later in the day.",
8d64dc6aa626,dialogue,1,If you're going to ask a girl out··· you should at least be prepared.,
ae968afa3550,dialogue,1,"If you're gonna ask,····· just ask.",
d6e30e861532,dialogue,1,If you're to claim a goddess····· you're going to have to do a lot better than that.,
664efbe7bae2,dialogue,1,"If you're to ultimately prove yourself,····· there is one final challenge...",
8c2aeb626c41,dialogue,1,"If you're trying to buy my love,····· keep spending.",
b61c1cf5443d,dialogue,1,Impressive!,
bcc4114ad822,dialogue,1,Impressive...,
df5ebcbfa864,dialogue,1,In a minute. I'm not finished checking you out.,
c90cbecb9008,dialogue,1,In what kingdom do I preside as ruler?,
09c9eafb3879,dialogue,1,Incoming question!,
80b013a0e780,dialogue,1,Incredible...,
a1c282f960a0,dialogue,1,"Instead of that,····· let's eat something.",
7890c0fd151e,dialogue,1,Introducing...····· the latest in love fairy technology...····· The HunieBee four-point-oh.,
62c42fcd89d0,dialogue,1,"In·· all·· my·· years,·········· I never thought I'd meet the man that was truly worthy of me...",
085552f95559,dialogue,1,"In·· all·· my·· years,·········· I never thought I'd meet the woman that was truly worthy of me...",
a1270f7b997e,dialogue,1,In···deed.············· But the question remains...····· how good are you?,
d21dea5b0bb3,dialogue,1,Is it cool if I ask you something?····· I been thinking...,
60603fd5d1cd,dialogue,1,Is it weird that I like veggies so much?,
b8b2b6aef72e,dialogue,1,Is that a tail coming out of your backside?,
e9abdf9cf0f2,dialogue,1,Is that how human dating is supposed to be?····· You're a strange species...,
5aadcb1bfb38,dialogue,1,Is that really the best you can do?····· *aaacc*,
a0ded5b88798,dialogue,1,Is that really your honest answer...?·····*cccccc*·····,
77afd757e971,dialogue,1,Is that supposed to be a joke?,
783e934d7a88,dialogue,1,Is that your technique?····· Hitting on girls at the coffee shop?,
b84dbb146d85,dialogue,1,Is there anything in your past that you're too ashamed to tell anyone?,
0f6f9050b2ce,dialogue,1,Is there anything you'd like to know about?,
cdcb9a1800d6,dialogue,1,"Is there like,·· a type of personality that you just can't stand?",
ad9126a32ed4,dialogue,1,Is there something wrong?·········· Do you not like spending time with me?,
189e931f7ce6,dialogue,1,Is there··· anything else you'd like to know about me?,
955ff5095b1c,dialogue,1,Is this a game?·········· I've responded to that question before.,
e7d579a4cdd2,dialogue,1,Is this where you take all the girls?····· Huh?,
df3562a0ba4f,dialogue,1,Isn't it bad to drink on an empty stomach?,
9a603c3b212d,dialogue,1,Isn't it funny how life is pointless and nothing matters?,
80da9aecda0c,dialogue,1,Isn't it weird that a being from another planet has basically the same reproductive system?,
f0722a8acc07,dialogue,1,"Isn't it?·········· It must be such frightening thing,·········· I wish there was more I could do.",
32a91b1d884f,dialogue,1,Is·· that·· soooo?··············· Well maybe I'll have to write out some invitations...,
b068d0ea7488,dialogue,1,It appears·· I owe Kyu·· an·· apology.············ She was right about you after all...,
76d0178f0af0,dialogue,1,It automatically registers the info of new girls you meet····· and can even track their location.,
249d520ab7d2,dialogue,1,It depends how serious the relationship is.,
dc26044e8f8d,dialogue,1,It doesn't matter what.····· The stupider the better.,
3e6d704258d7,dialogue,1,It feels like I haven't eaten anything in like a hundred and fifty years.,
dddfef405312,dialogue,1,It feels like just a couple of days ago you could barely get a sentence out in front of a cute girl.,
